"genes","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000018930",4.84647049095098,3.06128779865171,343.602322266576,1.04799901225496e-76,1.54150174712581e-72
"ENSGMOG00000002177",8.89841370470214,0.97275724848816,297.055687392003,1.44294011415041e-66,1.06121030695192e-62
"ENSGMOG00000019932",8.13396207899065,0.887121410040468,222.445160421021,2.64877358195057e-50,1.29869368723036e-46
"ENSGMOG00000016541",4.63688616610552,1.18890488405977,208.968633383257,2.30612766344027e-47,8.48020795038574e-44
"ENSGMOG00000000665",5.99006832269172,1.02380772682126,136.064097797352,1.93192225714429e-31,5.68332889606708e-28
"ENSGMOG00000002238",4.56171446343866,1.02618971636291,99.0654607194936,2.44291881029234e-23,5.98881546343167e-20
"ENSGMOG00000006688",5.67450750633125,-0.953171705738362,97.7590012230266,4.72530719908306e-23,9.92922051304467e-20
"ENSGMOG00000003882",1.95960563053281,7.44648782208416,93.019178194367,5.17900504827704e-22,9.52224815688837e-19
"ENSGMOG00000019370",5.33825605486339,-0.964824534584454,91.4427339604044,1.14868792128037e-21,1.87733895934589e-18
"ENSGMOG00000014183",3.35588794214422,-0.445333223401925,68.2245241303249,1.45899873544209e-16,2.14604123996176e-13
"ENSGMOG00000012235",1.53059518198141,6.61713182773635,57.4556239235387,3.4569133484233e-14,4.62252167654167e-11
"ENSGMOG00000003237",1.99877505195023,1.94424845419925,56.0194336716353,7.17582002099546e-14,8.79576139073519e-11
"ENSGMOG00000001225",3.26697887351402,0.29657736008092,49.9586858503411,1.5701746669422e-12,1.77659224431175e-09
"ENSGMOG00000018489",4.70550570591898,-0.0266853798907387,49.7836402534933,1.71669415141478e-12,1.80363244808285e-09
"ENSGMOG00000010875",1.0638738328936,6.72951413085659,47.8584864877346,4.58119788988945e-12,4.49232265082559e-09
"ENSGMOG00000006123",1.75061225893796,4.56470100437672,47.514691190835,5.4593269786036e-12,5.01882753301752e-09
"ENSGMOG00000012229",1.53867768257523,2.94025229435982,45.7259682466303,1.36007727475504e-11,1.1767868608454e-08
"ENSGMOG00000011057",1.18952174587677,3.81459781832174,45.2336251914988,1.74876610672815e-11,1.39901255762363e-08
"ENSGMOG00000007584",4.45702631555586,0.883634483924176,45.169319619662,1.80714111053429e-11,1.39901255762363e-08
"ENSGMOG00000014285",2.52030889337246,-0.97334678223789,42.1219634202681,8.57546208190709e-11,6.30682358813857e-08
"ENSGMOG00000019728",1.56059297996163,5.71699870826204,40.5495843940944,1.91689305170497e-10,1.34264666178707e-07
"ENSGMOG00000004390",6.71883924116027,3.76514047317147,40.1754497977731,2.32147376055646e-10,1.55211625200113e-07
"ENSGMOG00000018986",1.41507180502361,2.85046587956617,38.9609635944232,4.32365260937363e-10,2.74919182937764e-07
"ENSGMOG00000002302",1.04813675617914,2.09489111868951,38.8891232581164,4.48573009076506e-10,2.74919182937764e-07
"ENSGMOG00000018391",1.3280885653369,3.01120340882278,38.2455696986407,6.23785389974726e-10,3.6701037204553e-07
"ENSGMOG00000002736",0.95056559314198,4.0832905282115,36.5846225727627,1.46180348933486e-09,8.26987212485631e-07
"ENSGMOG00000005360",0.739092374469156,4.54749716488326,35.4432932884592,2.62584976363851e-09,1.43050459901329e-06
"ENSGMOG00000006081",0.714446870586089,4.98976565653304,35.1478796195853,3.05593969353331e-09,1.60535060543505e-06
"ENSGMOG00000011698",3.47531618166966,-1.34044544064796,34.3675793541004,4.56260567215732e-09,2.31418506316421e-06
"ENSGMOG00000009703",0.829159781426246,4.6434525548527,34.1166355987917,5.19056174082154e-09,2.5449324215248e-06
"ENSGMOG00000016966",5.37191494791585,9.65068775954047,33.2821299312405,7.97117795056083e-09,3.78219537015481e-06
"ENSGMOG00000010752",1.00034252967689,6.3604889240675,32.6007479942726,1.13171186486129e-08,5.20198431882649e-06
"ENSGMOG00000005342",0.829626697888752,4.9295337740494,31.909562439028,1.61520049153364e-08,7.1993890999904e-06
"ENSGMOG00000019156",1.08082171624077,4.98097796624855,31.4339281070159,2.06343546727432e-08,8.9267859670994e-06
"ENSGMOG00000013507",4.48135844397536,3.89350385470013,31.2569478787182,2.26037070418665e-08,9.49936933939467e-06
"ENSGMOG00000005029",3.1277064937182,-1.81546543744551,31.0796302694377,2.47656750747051e-08,1.01188420742733e-05
"ENSGMOG00000018518",2.51019634709435,0.844043856263652,30.4350485634872,3.4523392462771e-08,1.37244481009432e-05
"ENSGMOG00000011129",1.11396116894014,4.31815821174857,29.5821106934346,5.35973285148931e-08,2.07463975033043e-05
